UserId,ItemId
3360,3125
3360,14106
3360,683
3360,4124
3360,20182
3361,959
3361,20264
3361,607
3361,10949
3361,21597
3361,3125
3361,14106
3361,683
3361,4124
3361,20182
3362,959
3362,20264
3362,607
3362,10949
3362,21597
3362,3125
3362,14106
3362,683
3362,4124
3362,20182
3363,959
3363,20264
3363,607
3363,10949
3363,21597
3363,3125
3363,14106
3363,683
3363,4124
3363,20182
3364,959
3364,20264
3364,607
3364,10949
3364,21597
3364,3125
3364,14106
3364,683
3364,4124
3364,20182
3365,959
3365,20264
3365,607
3365,10949
3365,21597
3365,3125
3365,14106
3365,683
3365,4124
3365,20182
3366,959
3366,20264
3366,607
3366,10949
3366,21597
3366,3125
3366,14106
3366,683
3366,4124
3366,20182
3367,959
3367,20264
3367,607
3367,10949
3367,21597
3367,3125
3367,14106
3367,683
3367,4124
3367,20182
3368,959
3368,20264
3368,607
3368,10949
3368,21597
3368,3125
3368,14106
3368,683
3368,4124
3368,20182
3369,959
3369,20264
3369,607
3369,10949
3369,21597
3369,3125
3369,14106
3369,683
3369,4124
3369,20182
3370,959
3370,20264
3370,607
3370,10949
3370,21597
3370,3125
3370,14106
3370,683
3370,4124
3370,20182
3371,959
3371,20264
3371,607
3371,10949
3371,21597
3371,3125
3371,14106
3371,683
3371,4124
3371,20182
3372,959
3372,20264
3372,607
3372,10949
3372,21597
3372,3125
3372,14106
3372,683
3372,4124
3372,20182
3373,959
3373,20264
3373,607
3373,10949
3373,21597
3373,3125
3373,14106
3373,683
3373,4124
3373,20182
3374,959
3374,20264
3374,607
3374,10949
3374,21597
3374,3125
3374,14106
3374,683
3374,4124
3374,20182
3375,959
3375,20264
3375,607
3375,11015
3375,21865
3375,3144
3375,17055
3375,685
3375,4232
3375,20182
3376,959
3376,20264
3376,607
3376,10949
3376,21597
3376,3125
3376,14106
3376,683
3376,4124
3376,20182
3377,959
3377,20264
3377,607
3377,10949
3377,21597
3377,3125
3377,14106
3377,683
3377,4124
3377,20182
3378,959
3378,20264
3378,607
3378,10949
3378,21597
3378,3125
3378,14106
3378,683
3378,4124
3378,20182
3379,959
3379,20264
3379,607
3379,10949
3379,21597
3379,3125
3379,14106
3379,683
3379,4124
3379,20182
3380,959
3380,20264
3380,607
3380,10949
3380,21597
3380,3125
3380,14106
3380,683
3380,4124
3380,20182
3381,959
3381,20264
3381,607
3381,10949
3381,21597
3381,3125
3381,14106
3381,683
3381,4124
3381,20182
3382,959
3382,20264
3382,607
3382,10949
3382,21597
3382,3125
3382,14106
3382,683
3382,4124
3382,20182
3383,959
3383,20264
3383,607
3383,10949
3383,21597
3383,3125
3383,14106
3383,683
3383,4124
3383,20182
3384,959
3384,20264
3384,607
3384,10949
3384,21597
3384,3125
3384,14106
3384,683
3384,4124
3384,20182
3385,959
3385,20264
3385,607
3385,10949
3385,21597
3385,3125
3385,14106
3385,683
3385,4124
3385,20182
3386,959
3386,20264
3386,607
3386,10949
3386,21597
3386,3125
3386,14106
3386,683
3386,4124
3386,20182
3387,959
3387,20264
3387,607
3387,10949
3387,21597
3387,3125
3387,14106
3387,683
3387,4124
3387,20182
3388,959
3388,20264
3388,607
3388,10949
3388,21597
3388,3125
3388,14106
3388,683
3388,4124
3388,20182
3389,959
3389,20264
3389,607
3389,10949
3389,21597
3389,3125
3389,14106
3389,683
3389,4124
3389,20182
3390,959
3390,20264
3390,607
3390,10949
3390,21597
3390,3125
3390,14106
3390,683
3390,4124
3390,20182
3391,959
3391,20264
3391,607
3391,10949
3391,21597
3391,3125
3391,14106
3391,683
3391,4124
3391,20182
3392,959
3392,20264
3392,607
3392,10949
3392,21597
3392,3125
3392,14106
3392,683
3392,4124
3392,20182
3393,959
3393,20264
3393,607
3393,10949
3393,21597
3393,3125
3393,14106
3393,683
3393,4124
3393,20182
3394,959
3394,20264
3394,607
3394,10949
3394,21597
3394,3125
3394,14106
3394,683
3394,4124
3394,20182
3395,959
3395,20264
3395,607
3395,10949
3395,21597
3395,3125
3395,14106
3395,683
3395,4124
3395,20182
3396,959
3396,20264
3396,607
3396,10949
3396,21597
3396,3125
3396,14106
3396,683
3396,4124
3396,20182
3397,959
3397,20264
3397,607
3397,10949
3397,21597
3397,3125
3397,14106
3397,683
3397,4124
3397,20182
3398,959
3398,20264
3398,607
3398,10949
3398,21597
3398,3125
3398,14106
3398,683
3398,4124
3398,20182
3399,959
3399,20264
3399,607
3399,10949
3399,21597
3399,3125
3399,14106
3399,683
3399,4124
3399,20182
3400,959
3400,20264
3400,607
3400,10949
3400,21597
3400,3125
3400,14106
3400,683
3400,4124
3400,20182
3401,959
3401,20264
3401,607
3401,10949
3401,21597
3401,3125
3401,14106
3401,683
3401,4124
3401,20182
3402,959
3402,20264
3402,607
3402,10949
3402,21597
3402,3125
3402,14106
3402,683
3402,4124
3402,20182
3403,959
3403,20264
3403,607
3403,10949
3403,21597
3403,3125
3403,14106
3403,683
3403,4124
3403,20182
3404,959
3404,20264
3404,607
3404,10949
3404,21597
3404,3125
3404,14106
3404,683
3404,4124
3404,20182
3405,959
3405,20264
3405,607
3405,10949
3405,21597
3405,3125
3405,14106
3405,683
3405,4124
3405,20182
3406,959
3406,20264
3406,607
3406,10949
3406,21597
3406,3125
3406,14106
3406,683
3406,4124
3406,20182
3407,959
3407,20264
3407,607
3407,10949
3407,21597
3407,3125
3407,14106
3407,683
3407,4124
3407,20182
3408,959
3408,20264
3408,607
3408,10949
3408,21597
3408,3125
3408,14106
3408,683
3408,4124
3408,20182
3409,959
3409,20264
3409,607
3409,10949
3409,21597
3409,3125
3409,14106
3409,683
3409,4124
3409,20182
3410,959
3410,20264
3410,607
3410,10949
3410,21597
3410,3125
3410,14106
3410,683
3410,4124
3410,20182
3411,959
3411,20264
3411,607
3411,10949
3411,21597
3411,3125
3411,14106
3411,683
3411,4124
3411,20182
3412,959
3412,20264
3412,607
3412,10949
3412,21597
3412,3125
3412,14106
3412,683
3412,4124
3412,20182
3413,959
3413,20264
3413,607
3413,10949
3413,21597
3413,3125
3413,14106
3413,683
3413,4124
3413,20182
3414,959
3414,20264
3414,607
3414,10949
3414,21597
3414,3125
3414,14106
3414,683
3414,4124
3414,20182
3415,959
3415,20264
3415,607
3415,10949
3415,21597
3415,3125
3415,14106
3415,683
3415,4124
3415,20182
3416,959
3416,20264
3416,607
3416,10949
3416,21597
3416,3125
3416,14106
3416,683
3416,4124
3416,20182
3417,959
3417,20264
3417,607
3417,10949
3417,21865
3417,3144
3417,17055
3417,685
3417,4232
3417,20182
3418,959
3418,20264
3418,607
3418,10949
3418,21597
3418,3125
3418,14106
3418,683
3418,4124
3418,20182
3419,959
3419,20264
3419,607
3419,10949
3419,21597
3419,3125
3419,17055
3419,685
3419,4232
3419,20182
3420,959
3420,20264
3420,607
3420,10949
3420,21597
3420,3125
3420,14106
3420,683
3420,4124
3420,20182
3421,959
3421,20264
3421,607
3421,10949
3421,21597
3421,3125
3421,14106
3421,683
3421,4124
3421,20182
3422,959
3422,20264
3422,607
3422,10949
3422,21597
3422,3125
3422,14106
3422,683
3422,4124
3422,20182
3423,959
3423,20264
3423,607
3423,10949
3423,21597
3423,3125
3423,14106
3423,683
3423,4124
3423,20182
3424,959
3424,20264
3424,607
3424,10949
3424,21597
3424,3125
3424,14106
3424,683
3424,4124
3424,20182
3425,959
3425,20264
3425,607
3425,10949
3425,21597
3425,3125
3425,14106
3425,683
3425,4124
3425,20182
3426,959
3426,20264
3426,607
3426,10949
3426,21597
3426,3125
3426,14106
3426,683
3426,4124
3426,20182
3427,959
3427,20264
3427,607
3427,10949
3427,21597
3427,3125
3427,14106
3427,683
3427,4124
3427,20182
3428,959
3428,20264
3428,607
3428,10949
3428,21597
3428,3125
3428,14106
3428,683
3428,4124
3428,20182
3429,959
3429,20264
3429,607
3429,10949
3429,21597
3429,3125
3429,14106
3429,683
3429,4124
3429,20182
3430,959
3430,20264
3430,607
3430,10949
3430,21597
3430,3125
3430,14106
3430,683
3430,4124
3430,20182
3431,959
3431,20264
3431,607
3431,10949
3431,21597
3431,3125
3431,14106
3431,683
3431,4124
3431,20182
3432,959
3432,20264
3432,607
3432,10949
3432,21597
3432,3125
3432,17055
3432,685
3432,4232
3432,20182
3433,959
3433,20264
3433,607
3433,10949
3433,21597
3433,3125
3433,17055
3433,685
3433,4232
3433,20182
3434,959
3434,20264
3434,607
3434,10949
3434,21597
3434,3125
3434,14106
3434,683
3434,4124
3434,20182
3435,959
3435,20264
3435,607
3435,10949
3435,21597
3435,3125
3435,14106
3435,683
3435,4124
3435,20182
3436,959
3436,20264
3436,607
3436,10949
3436,21597
3436,3125
3436,14106
3436,683
3436,4124
3436,20182
3437,959
3437,20264
3437,607
3437,10949
3437,21597
3437,3125
3437,14106
3437,683
3437,4124
3437,20182
3438,959
3438,20264
3438,607
3438,10949
3438,21597
3438,3125
3438,14106
3438,683
3438,4124
3438,20182
3439,959
3439,20264
3439,607
3439,10949
3439,21597
3439,3125
3439,14106
3439,683
3439,4124
3439,20182
3440,959
3440,20264
3440,607
3440,11015
3440,21865
3440,3144
3440,17055
3440,685
3440,4232
3440,20182
3441,959
3441,20264
3441,607
3441,10949
3441,21597
3441,3125
3441,14106
3441,683
3441,4124
3441,20182
3442,959
3442,20264
3442,607
3442,10949
3442,21597
3442,3125
3442,14106
3442,683
3442,4124
3442,20182
3443,959
3443,20264
3443,607
3443,10949
3443,21597
3443,3125
3443,14106
3443,683
3443,4124
3443,20182
3444,959
3444,20264
3444,607
3444,10949
3444,21597
3444,3125
3444,14106
3444,683
3444,4232
3444,20182
3445,959
3445,20264
3445,607
3445,10949
3445,21597
3445,3125
3445,14106
3445,683
3445,4124
3445,20182
3446,959
3446,20264
3446,607
3446,10949
3446,21597
3446,3125
3446,14106
3446,683
3446,4124
3446,20182
3447,959
3447,20264
3447,607
3447,10949
3447,21597
3447,3125
3447,14106
3447,683
3447,4124
3447,20182
3448,959
3448,20264
3448,607
3448,10949
3448,21597
3448,3125
3448,14106
3448,683
3448,4124
3448,20182
3449,959
3449,20264
3449,607
3449,10949
3449,21597
3449,3125
3449,14106
3449,683
3449,4124
3449,20182
3450,959
3450,20264
3450,607
3450,10949
3450,21597
3450,3125
3450,14106
3450,683
3450,4124
3450,20182
3451,959
3451,20264
3451,607
3451,10949
3451,21597
3451,3125
3451,14106
3451,683
3451,4124
3451,20182
3452,959
3452,20264
3452,607
3452,10949
3452,21597
3452,3125
3452,14106
3452,683
3452,4124
3452,20182
3453,959
3453,20264
3453,607
3453,11015
3453,21865
3453,3144
3453,17055
3453,685
3453,4232
3453,20182
3454,959
3454,20264
3454,607
3454,10949
3454,21597
3454,3125
3454,14106
3454,683
3454,4124
3454,20182
3455,959
3455,20264
3455,607
3455,10949
3455,21597
3455,3125
3455,14106
3455,683
3455,4124
3455,20182
3456,959
3456,20264
3456,607
3456,11015
3456,21865
3456,3144
3456,17055
3456,685
3456,4232
3456,20182
3457,959
3457,20264
3457,607
3457,10949
3457,21597
3457,3125
3457,14106
3457,683
3457,4124
3457,20182
3458,959
3458,20264
3458,607
3458,10949
3458,21597
3458,3125
3458,14106
3458,683
3458,4124
3458,20182
3459,959
3459,20264
3459,607
3459,10949
3459,21597
3459,3125
3459,14106
3459,683
3459,4124
3459,20182
3460,959
3460,20264
3460,607
3460,10949
3460,21597
3460,3125
3460,14106
3460,683
3460,4124
3460,20182
3461,959
3461,20264
3461,607
3461,10949
3461,21597
3461,3125
3461,14106
3461,683
3461,4124
3461,20182
3462,959
3462,20264
3462,607
3462,10949
3462,21597
3462,3125
3462,14106
3462,683
3462,4124
3462,20182
3463,959
3463,20264
3463,607
3463,10949
3463,21597
3463,3125
3463,14106
3463,683
3463,4124
3463,20182
3464,959
3464,20264
3464,607
3464,10949
3464,21597
3464,3125
3464,14106
3464,683
3464,4124
3464,20182
3465,959
3465,20264
3465,607
3465,10949
3465,21597
3465,3125
3465,14106
3465,683
3465,4124
3465,20182
3466,959
3466,20264
3466,607
3466,10949
3466,21597
3466,3125
3466,14106
3466,683
3466,4124
3466,20182
3467,959
3467,20264
3467,607
3467,10949
3467,21597
3467,3125
3467,14106
3467,683
3467,4124
3467,20182
3468,959
3468,20264
3468,607
3468,10949
3468,21597
3468,3125
3468,14106
3468,683
3468,4124
3468,20182
3469,959
3469,20264
3469,607
3469,10949
3469,21597
3469,3125
3469,14106
3469,683
3469,4124
3469,20182
3470,959
3470,20264
3470,607
3470,10949
3470,21597
3470,3125
3470,14106
3470,683
3470,4124
3470,20182
3471,959
3471,20264
3471,607
3471,10949
3471,21597
3471,3125
3471,14106
3471,683
3471,4124
3471,20182
3472,959
3472,20264
3472,607
3472,10949
3472,21597
3472,3125
3472,14106
3472,685
3472,4232
3472,20182
3473,959
3473,20264
3473,607
3473,10949
3473,21597
3473,3125
3473,14106
3473,683
3473,4124
3473,20182
3474,959
3474,20264
3474,607
3474,10949
3474,21597
3474,3125
3474,14106
3474,683
3474,4124
3474,20182
3475,959
3475,20264
3475,607
3475,10949
3475,21597
3475,3125
3475,14106
3475,683
3475,4124
3475,20182
3476,959
3476,20264
3476,607
3476,10949
3476,21597
3476,3125
3476,14106
3476,683
3476,4124
3476,20182
3477,959
3477,20264
3477,607
3477,10949
3477,21597
3477,3125
3477,14106
3477,683
3477,4124
3477,20182
3478,959
3478,20264
3478,607
3478,10949
3478,21597
3478,3125
3478,14106
3478,683
3478,4124
3478,20182
3479,959
3479,20264
3479,607
3479,10949
3479,21597
3479,3125
3479,14106
3479,683
3479,4124
3479,20182
3480,959
3480,20264
3480,607
3480,10949
3480,21597
3480,3125
3480,14106
3480,683
3480,4124
3480,20182
3481,959
3481,20264
3481,607
3481,10949
3481,21597
3481,3125
3481,14106
3481,683
3481,4124
3481,20182
3482,959
3482,20264
3482,607
3482,10949
3482,21597
3482,3125
3482,14106
3482,683
3482,4124
3482,20182
3483,959
3483,20264
3483,607
3483,10949
3483,21597
3483,3125
3483,14106
3483,683
3483,4124
3483,20182
3484,959
3484,20264
3484,607
3484,10949
3484,21597
3484,3125
3484,14106
3484,683
3484,4124
3484,20182
3485,959
3485,20264
3485,607
3485,10949
3485,21597
3485,3125
3485,14106
3485,685
3485,4232
3485,20182
3486,959
3486,20264
3486,607
3486,10949
3486,21597
3486,3125
3486,14106
3486,683
3486,4124
3486,20182
3487,959
3487,20264
3487,607
3487,10949
3487,21597
3487,3125
3487,14106
3487,683
3487,4124
3487,20182
3488,959
3488,20264
3488,607
3488,10949
3488,21597
3488,3125
3488,14106
3488,683
3488,4124
3488,20182
3489,959
3489,20264
3489,607
3489,10949
3489,21597
3489,3125
3489,14106
3489,683
3489,4124
3489,20182
3490,959
3490,20264
3490,607
3490,10949
3490,21597
3490,3125
3490,14106
3490,683
3490,4124
3490,20182
3491,959
3491,20264
3491,607
3491,10949
3491,21597
3491,3125
3491,14106
3491,683
3491,4124
3491,20182
3492,959
3492,20264
3492,607
3492,10949
3492,21597
3492,3125
3492,14106
3492,683
3492,4124
3492,20182
3493,959
3493,20264
3493,607
3493,10949
3493,21597
3493,3125
3493,14106
3493,683
3493,4124
3493,20182
3494,959
3494,20264
3494,607
3494,10949
3494,21597
3494,3125
3494,14106
3494,683
3494,4124
3494,20182
3495,959
3495,20264
3495,607
3495,10949
3495,21597
3495,3125
3495,14106
3495,683
3495,4124
3495,20182
3496,959
3496,20264
3496,607
3496,10949
3496,21597
3496,3125
3496,14106
3496,683
3496,4124
3496,20182
3497,959
3497,20264
3497,607
3497,10949
3497,21597
3497,3125
3497,14106
3497,685
3497,4232
3497,20182
3498,959
3498,20264
3498,607
3498,10949
3498,21597
3498,3125
3498,14106
3498,683
3498,4124
3498,20182
3499,959
3499,20264
3499,607
3499,10949
3499,21597
3499,3125
3499,14106
3499,683
3499,4124
3499,20182
3500,959
3500,20264
3500,607
3500,10949
3500,21597
3500,3125
3500,14106
3500,683
3500,4124
3500,20182
3501,959
3501,20264
3501,607
3501,10949
3501,21597
3501,3125
3501,14106
3501,683
3501,4124
3501,20182
3502,959
3502,20264
3502,607
3502,10949
3502,21597
3502,3125
3502,14106
3502,683
3502,4124
3502,20182
3503,959
3503,20264
3503,607
3503,10949
3503,21597
3503,3125
3503,14106
3503,683
3503,4124
3503,20182
3504,959
3504,20264
3504,607
3504,10949
3504,21597
3504,3125
3504,14106
3504,683
3504,4124
3504,20182
3505,959
3505,20264
3505,607
3505,10949
3505,21597
3505,3125
3505,17055
3505,685
3505,4232
3505,20182
3506,959
3506,20264
3506,607
3506,10949
3506,21597
3506,3125
3506,14106
3506,683
3506,4124
3506,20182
3507,959
3507,20264
3507,607
3507,10949
3507,21597
3507,3125
3507,14106
3507,683
3507,4124
3507,20182
3508,959
3508,20264
3508,607
3508,10949
3508,21597
3508,3125
3508,14106
3508,683
3508,4124
3508,20182
3509,959
3509,20264
3509,607
3509,10949
3509,21597
3509,3125
3509,14106
3509,683
3509,4124
3509,20182
3510,959
3510,20264
3510,607
3510,10949
3510,21597
3510,3125
3510,14106
3510,683
3510,4124
3510,20182
3511,959
3511,20264
3511,607
3511,10949
3511,21597
3511,3125
3511,14106
3511,683
3511,4124
3511,20182
3512,959
3512,20264
3512,607
3512,10949
3512,21597
3512,3125
3512,14106
3512,683
3512,4124
3512,20182
3513,959
3513,20264
3513,607
3513,10949
3513,21597
3513,3125
3513,14106
3513,683
3513,4124
3513,20182
3514,959
3514,20264
3514,607
3514,10949
3514,21597
3514,3125
3514,14106
3514,683
3514,4124
3514,20182
3515,959
3515,20264
3515,607
3515,10949
3515,21597
3515,3125
3515,14106
3515,683
3515,4124
3515,20182
3516,959
3516,20264
3516,607
3516,10949
3516,21597
3516,3125
3516,14106
3516,683
3516,4124
3516,20182
3517,959
3517,20264
3517,607
3517,10949
3517,21597
3517,3125
3517,14106
3517,683
3517,4124
3517,20182
3518,959
3518,20264
3518,607
3518,10949
3518,21597
3518,3125
3518,14106
3518,683
3518,4124
3518,20182
3519,959
3519,20264
3519,607
3519,10949
3519,21597
3519,3125
3519,14106
3519,683
3519,4124
3519,20182
3520,959
3520,20264
3520,607
3520,10949
3520,21597
3520,3125
3520,14106
3520,683
3520,4124
3520,20182
3521,959
3521,20264
3521,607
3521,10949
3521,21597
3521,3125
3521,14106
3521,683
3521,4124
3521,20182
3522,959
3522,20264
3522,607
3522,10949
3522,21597
3522,3125
3522,14106
3522,683
3522,4124
3522,20182
3523,959
3523,20264
3523,607
3523,10949
3523,21597
3523,3125
3523,14106
3523,683
3523,4124
3523,20182
3524,959
3524,20264
3524,607
3524,10949
3524,21597
3524,3125
3524,14106
3524,683
3524,4124
3524,20182
3525,959
3525,20264
3525,607
3525,10949
3525,21597
3525,3125
3525,14106
3525,683
3525,4124
3525,20182
3526,959
3526,20264
3526,607
3526,10949
3526,21597
3526,3125
3526,14106
3526,683
3526,4124
3526,20182
3527,959
3527,20264
3527,607
3527,10949
3527,21597
3527,3125
3527,14106
3527,683
3527,4124
3527,20182
3528,959
3528,20264
3528,607
3528,10949
3528,21597
3528,3125
3528,14106
3528,683
3528,4124
3528,20182
3529,959
3529,20264
3529,607
3529,10949
3529,21597
3529,3125
3529,14106
3529,683
3529,4124
3529,20182
3530,959
3530,20264
3530,607
3530,10949
3530,21597
3530,3125
3530,14106
3530,683
3530,4124
3530,20182
3531,959
3531,20264
3531,607
3531,10949
3531,21597
3531,3125
3531,14106
3531,683
3531,4124
3531,20182
3532,959
3532,20264
3532,607
3532,10949
3532,21597
3532,3125
3532,14106
3532,683
3532,4124
3532,20182
3533,959
3533,20264
3533,607
3533,10949
3533,21597
3533,3125
3533,14106
3533,683
3533,4124
3533,20182
3534,959
3534,20264
3534,607
3534,10949
3534,21597
3534,3125
3534,14106
3534,683
3534,4124
3534,20182
3535,959
3535,20264
3535,607
3535,10949
3535,21597
3535,3125
3535,14106
3535,683
3535,4124
3535,20182
3536,959
3536,20264
3536,607
3536,10949
3536,21597
3536,3125
3536,14106
3536,683
3536,4124
3536,20182
3537,959
3537,20264
3537,607
3537,10949
3537,21597
3537,3125
3537,14106
3537,685
3537,4232
3537,20182
3538,959
3538,20264
3538,607
3538,10949
3538,21597
3538,3125
3538,14106
3538,683
3538,4124
3538,20182
3539,959
3539,20264
3539,607
3539,10949
3539,21597
3539,3125
3539,14106
3539,683
3539,4124
3539,20182
3540,959
3540,20264
3540,607
3540,10949
3540,21597
3540,3125
3540,14106
3540,683
3540,4124
3540,20182
3541,959
3541,20264
3541,607
3541,10949
3541,21597
3541,3125
3541,14106
3541,683
3541,4124
3541,20182
3542,959
3542,20264
3542,607
3542,10949
3542,21597
3542,3125
3542,14106
3542,683
3542,4124
3542,20182
3543,959
3543,20264
3543,607
3543,10949
3543,21597
3543,3125
3543,14106
3543,683
3543,4124
3543,20182
3544,959
3544,20264
3544,607
3544,10949
3544,21597
3544,3125
3544,14106
3544,683
3544,4124
3544,20182
3545,959
3545,20264
3545,607
3545,10949
3545,21597
3545,3125
3545,14106
3545,683
3545,4124
3545,20182
3546,959
3546,20264
3546,607
3546,10949
3546,21597
3546,3125
3546,14106
3546,683
3546,4124
3546,20182
3547,959
3547,20264
3547,607
3547,10949
3547,21597
3547,3125
3547,14106
3547,683
3547,4124
3547,20182
3548,959
3548,20264
3548,607
3548,10949
3548,21597
3548,3125
3548,14106
3548,683
3548,4124
3548,20182
3549,959
3549,20264
3549,607
3549,10949
3549,21597
3549,3125
3549,14106
3549,683
3549,4124
3549,20182
3550,959
3550,20264
3550,607
3550,10949
3550,21597
3550,3125
3550,14106
3550,683
3550,4124
3550,20182
3551,959
3551,20264
3551,607
3551,10949
3551,21597
3551,3125
3551,14106
3551,683
3551,4124
3551,20182
3552,959
3552,20264
3552,607
3552,10949
3552,21597
3552,3125
3552,17055
3552,685
3552,4232
3552,20182
3553,959
3553,20264
3553,607
3553,10949
3553,21597
3553,3125
3553,14106
3553,683
3553,4124
3553,20182
3554,959
3554,20264
3554,607
3554,10949
3554,21597
3554,3125
3554,14106
3554,683
3554,4124
3554,20182
3555,959
3555,20264
3555,607
3555,10949
3555,21597
3555,3125
3555,14106
3555,683
3555,4124
3555,20182
3556,959
3556,20264
3556,607
3556,10949
3556,21597
3556,3125
3556,14106
3556,683
3556,4124
3556,20182
3557,959
3557,20264
3557,607
3557,10949
3557,21597
3557,3125
3557,14106
3557,683
3557,4124
3557,20182
3558,959
3558,20264
3558,607
3558,10949
3558,21597
3558,3125
3558,14106
3558,683
3558,4124
3558,20182
3559,959
3559,20264
3559,607
3559,10949
3559,21597
3559,3125
3559,14106
3559,683
3559,4124
3559,20182
3560,959
3560,20264
3560,607
3560,10949
3560,21597
3560,3125
3560,14106
3560,683
3560,4124
3560,20182
3561,959
3561,20264
3561,607
3561,10949
3561,21597
3561,3125
3561,14106
3561,683
3561,4124
3561,20182
3562,959
3562,20264
3562,607
3562,10949
3562,21597
3562,3125
3562,14106
3562,685
3562,4232
3562,20182
3563,959
3563,20264
3563,607
3563,10949
3563,21597
3563,3125
3563,14106
3563,683
3563,4124
3563,20182
3564,959
3564,20264
3564,607
3564,10949
3564,21597
3564,3125
3564,14106
3564,683
3564,4124
3564,20182
3565,959
3565,20264
3565,607
3565,10949
3565,21597
3565,3125
3565,14106
3565,683
3565,4232
3565,20182
3566,959
3566,21659
3566,630
3566,11015
3566,21865
3566,3144
3566,17055
3566,685
3566,4232
3566,20182
3567,959
3567,20264
3567,607
3567,10949
3567,21597
3567,3125
3567,14106
3567,683
3567,4124
3567,20182
3568,959
3568,20264
3568,607
3568,10949
3568,21865
3568,3144
3568,17055
3568,685
3568,4232
3568,20182
3569,959
3569,20264
3569,607
3569,10949
3569,21597
3569,3125
3569,14106
3569,683
3569,4124
3569,20182
3570,959
3570,20264
3570,607
3570,10949
3570,21597
3570,3125
3570,14106
3570,683
3570,4124
3570,20182
3571,959
3571,20264
3571,607
3571,10949
3571,21865
3571,3144
3571,17055
3571,685
3571,4232
3571,20182
3572,959
3572,20264
3572,607
3572,10949
3572,21597
3572,3125
3572,14106
3572,683
3572,4124
3572,20182
3573,959
3573,20264
3573,607
3573,10949
3573,21597
3573,3125
3573,14106
3573,683
3573,4124
3573,20182
3574,959
3574,20264
3574,607
3574,10949
3574,21597
3574,3125
3574,17055
3574,685
3574,4232
3574,20182
3575,959
3575,20264
3575,607
3575,10949
3575,21597
3575,3125
3575,14106
3575,683
3575,4124
3575,20182
3576,959
3576,20264
3576,607
3576,10949
3576,21597
3576,3125
3576,14106
3576,683
3576,4124
3576,20182
3577,959
3577,20264
3577,607
3577,10949
3577,21597
3577,3125
3577,14106
3577,683
3577,4124
3577,20182
3578,959
3578,20264
3578,607
3578,10949
3578,21597
3578,3125
3578,14106
3578,683
3578,4124
3578,20182
3579,959
3579,20264
3579,607
3579,10949
3579,21597
3579,3125
3579,14106
3579,683
3579,4124
3579,20182
3580,959
3580,20264
3580,607
3580,10949
3580,21597
3580,3125
3580,14106
3580,683
3580,4124
3580,20182
3581,959
3581,20264
3581,607
3581,10949
3581,21597
3581,3125
3581,14106
3581,683
3581,4124
3581,20182
3582,959
3582,20264
3582,607
3582,10949
3582,21597
3582,3125
3582,14106
3582,683
3582,4124
3582,20182
3583,959
3583,20264
3583,607
3583,10949
3583,21597
3583,3125
3583,17055
3583,685
3583,4232
3583,20182
3584,959
3584,20264
3584,607
3584,10949
3584,21597
3584,3125
3584,14106
3584,683
3584,4124
3584,20182
3585,959
3585,20264
3585,607
3585,10949
3585,21597
3585,3125
3585,14106
3585,683
3585,4124
3585,20182
3586,959
3586,20264
3586,607
3586,10949
3586,21597
3586,3125
3586,14106
3586,683
3586,4124
3586,20182
3587,959
3587,20264
3587,607
3587,10949
3587,21597
3587,3125
3587,14106
3587,683
3587,4124
3587,20182
3588,959
3588,20264
3588,607
3588,10949
3588,21597
3588,3125
3588,14106
3588,683
3588,4124
3588,20182
3589,959
3589,20264
3589,607
3589,10949
3589,21597
3589,3125
3589,14106
3589,683
3589,4124
3589,20182
3590,959
3590,20264
3590,607
3590,10949
3590,21597
3590,3125
3590,14106
3590,683
3590,4124
3590,20182
3591,959
3591,20264
3591,607
3591,10949
3591,21597
3591,3125
3591,14106
3591,683
3591,4124
3591,20182
3592,959
3592,20264
3592,607
3592,10949
3592,21597
3592,3125
3592,14106
3592,683
3592,4124
3592,20182
3593,959
3593,20264
3593,607
3593,10949
3593,21597
3593,3125
3593,14106
3593,683
3593,4124
3593,20182
3594,959
3594,20264
3594,607
3594,10949
3594,21597
3594,3125
3594,14106
3594,683
3594,4124
3594,20182
3595,959
3595,20264
3595,607
3595,10949
3595,21597
3595,3125
3595,14106
3595,683
3595,4124
3595,20182
3596,959
3596,20264
3596,607
3596,10949
3596,21597
3596,3125
3596,14106
3596,683
3596,4124
3596,20182
3597,959
3597,20264
3597,607
3597,11015
3597,21865
3597,3144
3597,17055
3597,685
3597,4232
3597,20182
3598,959
3598,20264
3598,607
3598,10949
3598,21597
3598,3125
3598,14106
3598,683
3598,4124
3598,20182
3599,959
3599,20264
3599,607
3599,10949
3599,21597
3599,3125
3599,14106
3599,683
3599,4124
3599,20182
3600,959
3600,20264
3600,607
3600,10949
3600,21597
3600,3125
3600,14106
3600,683
3600,4124
3600,20182
3601,959
3601,20264
3601,607
3601,10949
3601,21597
3601,3125
3601,14106
3601,683
3601,4124
3601,20182
3602,959
3602,20264
3602,607
3602,10949
3602,21597
3602,3125
3602,14106
3602,683
3602,4124
3602,20182
3603,959
3603,20264
3603,607
3603,10949
3603,21597
3603,3125
3603,14106
3603,683
3603,4124
3603,20182
3604,959
3604,20264
3604,607
3604,10949
3604,21597
3604,3125
3604,14106
3604,683
3604,4124
3604,20182
3605,959
3605,20264
3605,607
3605,10949
3605,21597
3605,3125
3605,14106
3605,683
3605,4124
